society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,EA015code,EA015code_label,focal_year,sub_case,comment
Sa9,Miskito,xd1325,misk1235,Mískito,Misumalpan,EA015,3,Agamous,1920,Vicinity: Cape Gracias a Dios,
Sb2,Cágaba,xd1327,cogu1240,Cogui,Chibchan,EA015,3,Agamous,1940,,
Sb3,Barí (Motilon),xd1328,yukp1241,Yukpa,Cariban,EA015,3,Agamous,1940,with special reference to the Iroka,
Sb4,Cariña,xd1329,taba1267,Tabajari,Cariban,EA015,3,Agamous,1950,with special reference to the Cachama group,
Sb6,Wayuu,xd1331,wayu1243,Wayuu,Arawakan,EA015,3,Agamous,1940,Goajiro Tribe,
Sb7,Yupa,xd1332,yukp1241,Yukpa,Cariban,EA015,3,Agamous,1950,with special reference to the Pariri,
Sb9,Haitians,xd1334,hait1244,Haitian,Indo-European,EA015,3,Agamous,1930,,
Sc10,Lokono,xd1336,araw1276,Lokono,Arawakan,EA015,3,Agamous,1900,,"But Kirchhoff reports 'exogamous communities without specific structure of clans' (code ""4"")"
Sc11,Camaracoto,xd1337,cama1252,Camaracoto,Cariban,EA015,3,Agamous,1930,,
Sc12,Macushi,xd1338,macu1259,Macushi,Cariban,EA015,3,Agamous,1910,,
Sc3,Barama River Carib,xd1346,mura1272,Murato,Cariban,EA015,3,Agamous,1930,Barama River,
Sc4,Guahibo,xd1347,guah1255,Guahibo,Guahiboan,EA015,3,Agamous,1950,with special reference to the non-agricultural groups,
Sd1,Munduruku,xd1353,mund1330,Mundurukú,Tupian,EA015,3,Agamous,1950,Cabrura village,
Sd4,Guaica,xd1356,yano1262,Yanomámi,Yanomamic,EA015,3,Agamous,1950,,
Sd7,Wai-wai,xd1359,waiw1244,Waiwai,Cariban,EA015,3,Agamous,1950,,
Se11,Chácobo,xd1364,chac1251,Chácobo,Pano-Tacanan,EA015,3,Agamous,1960,,
Se3,Shuar,xd1367,shua1257,Shuar,Chicham,EA015,3,Agamous,1930,,
Se7,Camba,xd1371,chiq1248,Chiquitano,,EA015,3,Agamous,1950,a mestizo group in lowland Bolivia,
Sf7,Asháninka,xd1380,ajyi1238,Ajyíninka Apurucayali,Arawakan,EA015,3,Agamous,1900,,
Sg4,Tehuelche,xd1386,tehu1242,Tehuelche,Chonan,EA015,3,Agamous,1870,Equestrian,
Sg5,Alacaluf,xd1387,qawa1238,Qawasqar,Kawesqar,EA015,3,Agamous,1900,with special reference to the southern bands,
Sh3,Abipón,xd1390,abip1241,Abipon,Guaicuruan,EA015,3,Agamous,1800,Those in contact with mission,
Sh6,Chamacoco,xd1393,cham1315,Chamacoco,Zamucoan,EA015,3,Agamous,1890,,
Sh7,Guaraní,xd1394,east2555,Eastern Bolivian Guaraní,Tupian,EA015,3,Agamous,1900,,
Sh8,Toba,xd1395,toba1269,Toba,Guaicuruan,EA015,3,Agamous,1964,with special reference to those of the Argentine Chaco,
Sh9,Lengua,xd1396,leng1262,Lengua,Lengua-Mascoy,EA015,3,Agamous,1890,Those in contact with mission,
Si10,Kuikuru,xd1398,kuik1246,Kuikúro-Kalapálo,Cariban,EA015,3,Agamous,1950,,
Si2,Trumai,xd1399,trum1247,Trumai,,EA015,3,Agamous,1930,Village of Vanivani,
Si4,Nambikwara,xd1401,sout2994,Southern Nambikuára,Nambiquaran,EA015,3,Agamous,1940,Cocozu Group,
Si5,Kamayurá,xd1402,kama1373,Kamayurá,Tupian,EA015,3,Agamous,1940,,
Sj10,Cayua,xd1408,mbya1239,Mbyá Guaraní,Tupian,EA015,3,Agamous,1950,Taquapiri,
Sj11,Shavante,xd1409,xava1240,Xavánte,Nuclear-Macro-Je,EA015,3,Agamous,1958,Village of Sao Domingo,
Sj8,Tupinambá,xd1416,tupi1273,Tupinambá,Tupian,EA015,3,Agamous,1600,Hinterland of Rio de Janeiro,
ch13,Besermyan,xd550,nort2676,North Udmurt,Uralic,EA015,3,Agamous,1894,with special reference to the Glazovskij Uezd Besermyan,
ch15,Erzya Mordvins,xd552,erzy1239,Erzya,Uralic,EA015,3,Agamous,1895,with special reference to those of the Boklinskij Uezd,
ch16,Estonians,xd553,esto1258,Estonian,Uralic,EA015,3,Agamous,1908,with special reference to the Valkskij Uezd,
ch18,Ingrians,xd555,ingr1248,Ingrian,Uralic,EA015,3,Agamous,1927,"with special reference to those of the Kingisepp Rajon, the Leningrad Region",
ch20,Kazan tatar,xd558,midd1325,Middle Tatar,Turkic,EA015,3,Agamous,1910,with special reference to those of the Altayrskij Uezd,
ch21,Latvians,xd559,latv1249,Latvian,Indo-European,EA015,3,Agamous,1881,with special reference to the Vidzeme group,
ch25,Moldovans,xd563,mold1248,Moldavian,Indo-European,EA015,3,Agamous,1900,with special reference to the Beletskij Uezd,
ch28,Votes,xd566,voti1245,Votic,Uralic,EA015,3,Agamous,1900,with special reference to those of the Yamburg Uezd,
ec13,Itelmen,xd621,itel1242,Itelmen,Chukotko-Kamchatkan,EA015,3,Agamous,1710,those of Eastern Kamchatka,
Aa1,!Kung,xd1,juho1239,South-Eastern Ju,Kxa,EA015,4,Exogamous,1950,Nyai Nyae region,
Aa4,Bergdama,xd4,dama1270,Damara,Khoe-Kwadi,EA015,4,Exogamous,1920,,
Aa5,Mbuti,xd5,bila1255,Bila,Atlantic-Congo,EA015,4,Exogamous,1930,"Epulu net-hunters, Ituri forest",Entry follows Schebesta; Czekanowski denies clans
Aa7,Naron,xd7,naro1249,Naro,Khoe-Kwadi,EA015,4,Exogamous,1910,,
Ab1,Herero,xd10,here1253,Herero,Atlantic-Congo,EA015,4,Exogamous,1900,,
Ab10,Pondo,xd11,mpon1252,Mpondo,Atlantic-Congo,EA015,4,Exogamous,1936,,
Ac22,Dzing,xd47,ding1239,Ding,Atlantic-Congo,EA015,4,Exogamous,1930,,
Ac25,Songo,xd50,song1299,Nsong,Atlantic-Congo,EA015,4,Exogamous,1930,with reference to the tribe of this name on the Luniunga and Gobari rivers,
Ac28,Luimbe,xd53,luim1238,Luimbi,Atlantic-Congo,EA015,4,Exogamous,1930,,
Ac29,Luwa,xd54,sond1250,Sonde,Atlantic-Congo,EA015,4,Exogamous,1930,,
Ac32,Kaonde,xd58,kaon1241,Kaonde,Atlantic-Congo,EA015,4,Exogamous,1920,,
Ac36,Tumbuka,xd62,tumb1250,Tumbuka,Atlantic-Congo,EA015,4,Exogamous,1920,,
Ac39,Nyasa,xd65,mwer1247,Mwera (Nyasa),Atlantic-Congo,EA015,4,Exogamous,1920,,
Ac40,Sena,xd67,nucl1396,Sena,Atlantic-Congo,EA015,4,Exogamous,1900,,
Ad16,Ngonde,xd83,ngon1268,Ngonde,Atlantic-Congo,EA015,4,Exogamous,1920,,
Ad17,Safwa,xd84,safw1238,Safwa,Atlantic-Congo,EA015,4,Exogamous,1920,,
Ad20,Nyamwezi,xd88,nyam1276,Nyamwezi,Atlantic-Congo,EA015,4,Exogamous,1920,,
Ad32,Giriama,xd101,giry1241,Giryama,Atlantic-Congo,EA015,4,Exogamous,1900,,
Ad42,Haya,xd112,haya1250,Haya,Atlantic-Congo,EA015,4,Exogamous,1900,,
Ad7,Ganda,xd124,gand1255,Ganda,Atlantic-Congo,EA015,4,Exogamous,1880,Kyaddondo district (V: Kampala),
Ae38,Ndoko,xd158,doko1244,Doko (Democratic Republic of Congo),Atlantic-Congo,EA015,4,Exogamous,1920,,
Ai29,Lendu,xd358,lend1245,Lendu,Central Sudanic,EA015,4,Exogamous,1920,,
Aj28,Tatoga,xd404,dato1239,Barabayiiga-Gisamjanga,Nilotic,EA015,4,Exogamous,1940,,
Aj5,Turkana,xd410,turk1308,Turkana,Nilotic,EA015,4,Exogamous,1920,,
Ca14,Burji,xd420,burj1242,Burji,Afro-Asiatic,EA015,4,Exogamous,1950,,
Ca37,Blin,xd445,bili1260,Bilin,Afro-Asiatic,EA015,4,Exogamous,1850,Bogo Tribe,
Ca7,Amhara,xd455,amha1245,Amharic,Afro-Asiatic,EA015,4,Exogamous,1950,Gondar district,
Cb17,Fur,xd466,furr1244,Fur,Furan,EA015,4,Exogamous,1880,Jebel Marra,
Cb8,Bororo Fulani,xd485,boro1274,Bororo of Kano and Zaria,Atlantic-Congo,EA015,4,Exogamous,1920,with special reference to the Bororo Fulani of Skoto,
Cc14,Daza,xd492,daza1242,Dazaga,Saharan,EA015,4,Exogamous,1880,,
Cc2,Teda,xd498,teda1241,Tedaga,Saharan,EA015,4,Exogamous,1950,Nomads of Tibesti,
Ce1,Gheg,xd528,gheg1238,Gheg Albanian,Indo-European,EA015,4,Exogamous,1900,Mountain Gheg of No. Albania,
Cg4,Sami,xd544,nort2671,North Saami,Uralic,EA015,4,Exogamous,1950,Konkama District,
Ec4,Yurak-Samoyeds,xd632,nene1249,Tundra Nenets,Uralic,EA015,4,Exogamous,1900,Yurak Tribe,
Ec6,Yukaghir,xd634,nort2745,Northern Yukaghir,Yukaghir,EA015,4,Exogamous,1850,Upper Kolyma River,
Ed1,Koreans,xd638,kore1280,Korean,Koreanic,EA015,4,Exogamous,1950,Kanghwa Island,
Ed5,Japanese,xd648,nucl1643,Japanese,Japonic,EA015,4,Exogamous,1950,Okayama,
Ed9,Li,xd652,hlai1239,Hlai,Tai-Kadai,EA015,4,Exogamous,1930,,
Ee3,Lepcha,xd655,lepc1244,Lepcha,Sino-Tibetan,EA015,4,Exogamous,1930,Lingthem and vicinity,
Ef1,Santal,xd661,sant1410,Santali,Austroasiatic,EA015,4,Exogamous,1940,Bankura and Berghum Districts,
Ef11,Uttar Pradesh,xd663,bhoj1244,Bhojpuri,Indo-European,EA015,4,Exogamous,1945,Village and environs of Senapur,But locally exogamous sibs for the Thakur caste
Ef5,Bhil,xd667,bhil1251,Bhili,Indo-European,EA015,4,Exogamous,1900,,
Ef6,Kurukh,xd668,kuru1302,Kurukh,Dravidian,EA015,4,Exogamous,1940,,
Eg1,Chenchu,xd672,chen1255,Chenchu,Dravidian,EA015,4,Exogamous,1940,with special reference to the forest group,
Eg8,Kol,xd684,mund1320,Mundari,Austroasiatic,EA015,4,Exogamous,1940,,
Ej3,Semang,xd725,kens1248,Kensiu,Austroasiatic,EA015,4,Exogamous,1920,Jehai Group or subtribe,
Ia15,Manobo,xd738,agus1235,Agusan Manobo,Austronesian,EA015,4,Exogamous,1920,with special reference to those of the Agusan Valley,
Ic10,Tobelorese,xd760,tobe1252,Tobelo,North Halmahera,EA015,4,Exogamous,1910,Tobelo District,
Ic2,Alorese,xd764,abui1241,Abui,Timor-Alor-Pantar,EA015,4,Exogamous,1940,Abui of Atimelang Village,
Id4,Diyari,xd779,dier1241,Dieri,Pama-Nyungan,EA015,4,Exogamous,1900,,
Id8,Tasmanians (northwestern),xd783,port1278,Port Sorell,Western Tasmanian,EA015,4,Exogamous,1830,,
If17,Marshallese,xd832,rata1243,Ratak,Austronesian,EA015,4,Exogamous,1900,with special reference to the island of Jaluit,
Ig3,Kurtatchi,xd855,tinp1237,Tinputz,Austronesian,EA015,4,Exogamous,1930,,
Ih14,Mbau Fijians,xd867,bauu1243,Bau (Fijian),Austronesian,EA015,4,Exogamous,1840,"Bau Chiefdom, Vanua Levu",
Ij1,Mangaians,xd889,raro1241,Southern Cook Island Maori,Austronesian,EA015,4,Exogamous,1820,,
Na22,Iglulik Inuit,xd1025,west2618,Western Canadian Inuktitut,Eskimo-Aleut,EA015,4,Exogamous,1920,with special reference to the Aivilingmiut and Iglulingmiut,
Na27,Tahltan,xd1043,tahl1239,Tahltan,Athabaskan-Eyak-Tlingit,EA015,4,Exogamous,1870,,
Na38,Katikitegon,xd1054,uppe1274,Upper Michigan-Wisconsin Chippewa,Algic,EA015,4,Exogamous,1800,with special reference to the Lac Vieux Desert band,
Nb11,Nuu chah nulth,xd1070,nuuc1236,Nuu-chah-nulth,Wakashan,EA015,4,Exogamous,1880,with special reference to the Central Nootka,
Nb12,Klahoose,xd1071,slia1241,Sliammon,Salishan,EA015,4,Exogamous,1880,,
Nb13,Squamish,xd1072,squa1248,Squamish,Salishan,EA015,4,Exogamous,1880,,
Nb14,Comox,xd1073,isla1276,Island Comox,Salishan,EA015,4,Exogamous,1880,,
Nb15,Lummi,xd1074,lumm1243,Lummi,Salishan,EA015,4,Exogamous,1880,,
Nb16,Klallam,xd1075,clal1241,Clallam,Salishan,EA015,4,Exogamous,1860,,
Nb18,Quileute,xd1077,quil1240,Quileute,Chimakuan,EA015,4,Exogamous,1880,,
Nb2,Twana,xd1079,twan1247,Twana,Salishan,EA015,4,Exogamous,1850,Twana Tribe,
Nb20,Tillamook,xd1080,till1254,Tillamook,Salishan,EA015,4,Exogamous,1870,,
Nb21,Coos,xd1081,coos1249,Hanis,Coosan,EA015,4,Exogamous,1860,,
Nb24,Makah,xd1084,maka1318,Makah,Wakashan,EA015,4,Exogamous,1860,,
Nb25,Quinault,xd1085,quin1251,Quinault,Salishan,EA015,4,Exogamous,1860,,
Nb26,Cowichan,xd1086,cowi1241,Cowichan,Salishan,EA015,4,Exogamous,1880,,
Nb27,Stó:lō,xd1087,chil1281,Chiliwack,Salishan,EA015,4,Exogamous,1880,with special reference to the Tait,
Nb28,Alsea,xd1088,alse1251,Alsea-Yaquina,,EA015,4,Exogamous,1860,,
Nb29,Siuslaw,xd1089,sius1254,Siuslaw,,EA015,4,Exogamous,1860,,
Nb3,Kwakwaka'wakw,xd1090,kwak1269,Kwak'wala,Wakashan,EA015,4,Exogamous,1890,,The village tends to be a localized ramage
Nb30,Takelma,xd1091,take1257,Takelma,,EA015,4,Exogamous,1860,,
Nb32,Shasta,xd1093,shas1239,Shasta,Shastan,EA015,4,Exogamous,1860,with special reference to the Shastika or eastern Shasta,
Nb34,Karuk,xd1095,karo1304,Karok,,EA015,4,Exogamous,1860,,
Nb35,Hupa,xd1096,hupa1239,Hupa,Athabaskan-Eyak-Tlingit,EA015,4,Exogamous,1860,,
Nb36,Wiyot,xd1097,wiyo1248,Wiyot,Algic,EA015,4,Exogamous,1860,,
Nb37,Lassik,xd1098,wail1244,Wailaki,Athabaskan-Eyak-Tlingit,EA015,4,Exogamous,1860,,
Nb38,Mattole-Bear River,xd1099,matt1238,Mattole,Athabaskan-Eyak-Tlingit,EA015,4,Exogamous,1860,with special reference to the inhabitants of the Bear River,
Nb4,Yurok,xd1101,yuro1248,Yurok,Algic,EA015,4,Exogamous,1850,,
Nc14,Wintu,xd1112,nucl1651,Nuclear Wintu,Wintuan,EA015,4,Exogamous,1860,with special reference to the northeastern Wintu,
Nc15,Coast Yuki,xd1113,yuki1243,Yuki,Yuki-Wappo,EA015,4,Exogamous,1860,,
Nc4,Atsugewi,xd1135,atsu1245,Atsugewi,Palaihnihan,EA015,4,Exogamous,1860,,
Nd1,Tenino,xd1141,teni1238,Tenino,Sahaptian,EA015,4,Exogamous,1850,,
Nd10,Nlaka'pamux,xd1142,thom1243,Thompson,Salishan,EA015,4,Exogamous,1860,,
Nd19,Umatilla,xd1151,umat1237,Umatilla,Sahaptian,EA015,4,Exogamous,1860,,
Nd20,Nez Perce,xd1153,nezp1238,Nez Perce,Sahaptian,EA015,4,Exogamous,1850,,
Nd30,Eastern Mono,xd1164,mono1275,Mono (USA),Uto-Aztecan,EA015,4,Exogamous,1870,,
Nd63,Bannock,xd1200,bann1248,Bannock,Uto-Aztecan,EA015,4,Exogamous,1860,with special reference to the Eastern Bannock,
Nd9,Lillooet,xd1207,lill1248,Lillooet,Salishan,EA015,4,Exogamous,1860,,
Ne1,Gros Ventre,xd1208,gros1243,Gros Ventre,Algic,EA015,4,Exogamous,1880,Gros Ventre Tribe,
Ne11,Assiniboine,xd1210,assi1247,Assiniboine,Siouan,EA015,4,Exogamous,1870,,
Ne12,Blackfoot,xd1211,pieg1239,Piegan,Algic,EA015,4,Exogamous,1850,,
Ne13,Kainai,xd1212,bloo1239,Blood,Algic,EA015,4,Exogamous,1850,,
Ne18,Piegan,xd1217,pieg1239,Piegan,Algic,EA015,4,Exogamous,1850,,
Ne4,Crow,xd1223,crow1244,Crow,Siouan,EA015,4,Exogamous,1870,,
Ne5,Cheyenne,xd1224,chey1247,Cheyenne,Algic,EA015,4,Exogamous,1860,,
Ne8,Teton,xd1227,lako1247,Lakota,Siouan,EA015,4,Exogamous,1870,,
Ne9,Arapaho,xd1228,arap1274,Arapaho,Algic,EA015,4,Exogamous,1860,,
Sa3,Ch'orti',xd1319,chor1273,Chortí,Mayan,EA015,4,Exogamous,1930,,
Sc16,Ye'kuana,xd1342,maqu1238,Maquiritari,Cariban,EA015,4,Exogamous,1920,with special reference to the Makitare,
Sc17,Piapoco,xd1343,piap1246,Piapoco,Arawakan,EA015,4,Exogamous,1950,,
Sc5,Wapishana,xd1348,wapi1253,Wapishana,Arawakan,EA015,4,Exogamous,1900,,
Sc7,Yabarana,xd1350,yaba1248,Yabarana,Cariban,EA015,4,Exogamous,1950,,
Sc8,Piaroa,xd1351,piar1243,Piaroa,Jodi-Saliban,EA015,4,Exogamous,1950,,
Se8,Amahuaca,xd1372,amah1246,Amahuaca,Pano-Tacanan,EA015,4,Exogamous,1950,Upper Inuya River,
Se9,Shipibo-Conibo,xd1373,ship1254,Shipibo-Conibo,Pano-Tacanan,EA015,4,Exogamous,1920,,
Sg1,Yahgan,xd1383,yama1264,Yámana,,EA015,4,Exogamous,1870,Eastern and central,
Sg3,Ona,xd1385,onaa1245,Selk'nam,Chonan,EA015,4,Exogamous,1880,with special reference to the Shelknam,Entry would be 'clans' if Baer and Schmidt are correct in inferring patrilineal descent (see discussion in Murdock (1965c))
Sh1,Wichí,xd1388,wich1264,Wichí Lhamtés Güisnay,Matacoan,EA015,4,Exogamous,1860,,
Sh5,Choroti,xd1392,iyow1239,Iyo'wujwa Chorote,Matacoan,EA015,4,Exogamous,1910,,
Sj5,Aimoré,xd1413,kren1239,Krenak,Nuclear-Macro-Je,EA015,4,Exogamous,1880,Naknenuk subtribe,
ch26,Udmurt,xd564,sout2681,South Udmurt,Uralic,EA015,4,Exogamous,1890,with special reference to those of the Sarapul'skij Uezd,
ec15,Mansi,xd623,mans1258,Northern Mansi,Uralic,EA015,4,Exogamous,1880,Middle Northern Sos'va group,
Af2,Kissi,xd197,nort2765,Northern Kissi,Atlantic-Congo,EA015,5,"Segmented, exogamy",1950,,
Ag3,Dogon,xd266,bank1259,Bankan Tey Dogon,Dogon,EA015,5,"Segmented, exogamy",1930,,
Ah10,Chawai,xd299,atsa1241,Atsam,Atlantic-Congo,EA015,5,"Segmented, exogamy",1920,,
Ef9,Gujarati,xd671,guja1252,Gujarati,Indo-European,EA015,5,"Segmented, exogamy",1136,"Village of Atgam, Surat District; possibly also other areas",
Eg5,Kodavas,xd681,koda1255,Kodava,Dravidian,EA015,5,"Segmented, exogamy",1930,,
Eh3,Tanala,xd689,tana1285,Tanala,Austronesian,EA015,5,"Segmented, exogamy",1930,Menabe subtribe,
Ie4,Wogeo,xd818,woge1237,Wogeo,Austronesian,EA015,5,"Segmented, exogamy",1930,"Dap, Wonevaro district",
Sg2,Mapuche,xd1384,mapu1245,Mapudungun,Araucanian,EA015,5,"Segmented, exogamy",1880,Cholchol,
Aa2,Dorobo,xd2,okie1245,Okiek,Nilotic,EA015,6,Clans,1920,with special reference to Central Dorobo,
Aa3,Nama,xd3,nama1265,Nama,Khoe-Kwadi,EA015,6,Clans,1840,Gei/Khauan tribe,
Aa6,Sandawe,xd6,sand1273,Sandawe,,EA015,6,Clans,1920,,
Ab12,Zulu,xd13,zulu1248,Zulu,Atlantic-Congo,EA015,6,Clans,1830,,
Ab14,Lovedu,xd15,lobe1242,Lobedu,Atlantic-Congo,EA015,6,Clans,1930,,
Ab15,Pedi,xd16,tswe1238,Tswene,Atlantic-Congo,EA015,6,Clans,1860,,
Ab16,Lenge,xd17,leng1257,Lengue,Atlantic-Congo,EA015,6,Clans,1930,,
Ab17,Ndau,xd18,ndau1241,Ndau,Atlantic-Congo,EA015,6,Clans,1920,,
Ab18,Shona,xd19,shon1251,Shona,Atlantic-Congo,EA015,6,Clans,1920,with special reference to the Zezuru,
Ab2,Swazi,xd21,swat1243,Swati,Atlantic-Congo,EA015,6,Clans,1880,,
Ab21a,Kisama,xd23,sama1300,Sama,Atlantic-Congo,EA015,6,Clans,1930,,
Ab22,Chopi,xd25,copi1238,Copi,Atlantic-Congo,EA015,6,Clans,1920,,
Ab4,Tsonga,xd27,tson1249,Tsonga,Atlantic-Congo,EA015,6,Clans,1920,,
Ab5,Mbundu,xd28,umbu1257,Umbundu,Atlantic-Congo,EA015,6,Clans,1930,,
Ab7,Nyaneka,xd30,nyan1305,Nyaneka,Atlantic-Congo,EA015,6,Clans,1920,"Banianeka, Munyaneka, Ovanyaneka, Vanyaneka",
Ac11,Luvale,xd35,luva1239,Luvale,Atlantic-Congo,EA015,6,Clans,1930,,
Ac12,Chokwe,xd36,chok1245,Chokwe,Atlantic-Congo,EA015,6,Clans,1920,,
Ac14,Bakongo,xd38,sans1272,Cimbala-Cizali,Atlantic-Congo,EA015,6,Clans,1900,,
Ac15,Mbala,xd39,mbal1257,Mbala,Atlantic-Congo,EA015,6,Clans,1900,,
Ac16,Mitsogho,xd40,tsog1243,Tsogo,Atlantic-Congo,EA015,6,Clans,1940,,
Ac18,Sundi,xd42,koon1244,South-Central Kikongo,Atlantic-Congo,EA015,6,Clans,1910,,
Ac2,Pende,xd44,phen1239,Phende,Atlantic-Congo,EA015,6,Clans,1920,,
Ac20,Yaka,xd45,yaka1269,Yaka-Pelende-Lonzo,Atlantic-Congo,EA015,6,Clans,1920,,
Ac21,Bunda,xd46,mpuo1241,Mbuun,Atlantic-Congo,EA015,6,Clans,1910,,
Ac24,Sakata,xd49,saka1287,Sakata,Atlantic-Congo,EA015,6,Clans,1910,,
Ac27,Luchazi,xd52,luch1239,Luchazi,Atlantic-Congo,EA015,6,Clans,1930,,
Ac33,Lala,xd59,lala1264,Lala-Bisa,Atlantic-Congo,EA015,6,Clans,1940,,
Ac6,Ndembu,xd72,lund1266,Lunda,Atlantic-Congo,EA015,6,Clans,1930,,
Ac8,Yombe,xd74,yomb1244,Yombe,Atlantic-Congo,EA015,6,Clans,1930,,
Ad10,Shambaa,xd77,sham1280,Shambala,Atlantic-Congo,EA015,6,Clans,1910,,
Ad12,Gusii,xd79,gusi1247,Gusii,Atlantic-Congo,EA015,6,Clans,1940,,
Ad13,Kiga,xd80,chig1238,Chiga,Atlantic-Congo,EA015,6,Clans,1930,,
Ad15,Iwa,xd82,nyam1275,Nyamwanga,Atlantic-Congo,EA015,6,Clans,1900,,
Ad24,Gogo,xd92,gogo1263,Gogo,Atlantic-Congo,EA015,6,Clans,1910,,
Ad26,Turu,xd94,nyat1246,Nyaturu,Atlantic-Congo,EA015,6,Clans,1910,,
Ad3,Chagga,xd98,moch1256,Mochi,Atlantic-Congo,EA015,6,Clans,1910,,"Lineage localization is, however, uncommon today"
Ad35,Meru,xd104,kiku1240,Kikuyu,Atlantic-Congo,EA015,6,Clans,1940,"To be distinguished from the tribe of the same name on the southeast slope f Mt. Mero, who are a branch of the Chagga",
Ad37,Teita,xd106,tait1250,Taita,Atlantic-Congo,EA015,6,Clans,1940,,
Ad4,Kikuyu,xd109,kiku1240,Kikuyu,Atlantic-Congo,EA015,6,Clans,1930,Fort Hall or Metume district,
Ad41,Vugusu,xd111,buku1249,Bukusu,Atlantic-Congo,EA015,6,Clans,1930,,
Ad44,Konjo,xd114,konz1239,Konzo,Atlantic-Congo,EA015,6,Clans,1920,,
Ad8,Hehe,xd125,hehe1240,Hehe,Atlantic-Congo,EA015,6,Clans,1910,with special reference to the northern or Iringa group,
Ad9,Gisu,xd126,masa1299,Masaaba,Atlantic-Congo,EA015,6,Clans,1900,,
Ae1,Amba,xd127,amba1263,Amba (Uganda),Atlantic-Congo,EA015,6,Clans,1950,with special reference to those of Bwamba in Uganda,
Ae11,Songola,xd129,song1300,Songoora,Atlantic-Congo,EA015,6,Clans,1900,,
Ae12,Duala,xd130,dual1243,Duala,Atlantic-Congo,EA015,6,Clans,1940,,
Ae13,Bashi,xd131,shii1238,Shi,Atlantic-Congo,EA015,6,Clans,1920,,
Ae14,Ha,xd132,haaa1252,Ha,Atlantic-Congo,EA015,6,Clans,1950,,
Ae15,Hunde,xd133,hund1239,Hunde,Atlantic-Congo,EA015,6,Clans,1940,,
Ae16,Lulua,xd134,luba1249,Luba-Lulua,Atlantic-Congo,EA015,6,Clans,1910,,
Ae21,Kela,xd140,yela1238,Yela-Kela,Atlantic-Congo,EA015,6,Clans,1920,,
Ae23,Lalia,xd142,ngan1302,Ngando-Lalia,Atlantic-Congo,EA015,6,Clans,1930,,
Ae24,Mongo,xd143,long1393,Longo (Democratic Republic of Congo),Atlantic-Congo,EA015,6,Clans,1920,,
Ae25,Tetela,xd144,tete1250,Tetela,Atlantic-Congo,EA015,6,Clans,1920,with special reference to the northern Tetela,
Ae27,Lokele,xd146,kele1255,Kele-Foma,Atlantic-Congo,EA015,6,Clans,1910,"The Smith reference describes a Protestant Mission near Stanley Falls, Upper Congo",
Ae29,Poto,xd148,luse1252,Lusengo,Atlantic-Congo,EA015,6,Clans,1900,,
Ae3,Fang,xd149,fang1246,Fang (Equatorial Guinea),Atlantic-Congo,EA015,6,Clans,1910,,
Ae30,Bira,xd150,bila1255,Bila,Atlantic-Congo,EA015,6,Clans,1920,,
Ae31,Budu,xd151,budu1250,Budu,Atlantic-Congo,EA015,6,Clans,1920,,
Ae32,Kumu,xd152,komo1260,Komo (Democratic Republic of Congo),Atlantic-Congo,EA015,6,Clans,1920,,
Ae33,Ndaka Babali,xd153,bali1274,Bali (Democratic Republic of Congo),Atlantic-Congo,EA015,6,Clans,1920,,
Ae34,Plains Bira,xd154,bera1259,Bera,Atlantic-Congo,EA015,6,Clans,1920,,
Ae35,Rumbi,xd155,lomb1254,Lombi,Central Sudanic,EA015,6,Clans,1900,,
Ae36,Bombesa,xd156,mbes1238,Mbesa,Atlantic-Congo,EA015,6,Clans,1920,,
Ae37,Budja,xd157,budz1238,Budza,Atlantic-Congo,EA015,6,Clans,1930,,
Ae4,Nkundo,xd160,nkun1238,Nkundo,Atlantic-Congo,EA015,6,Clans,1930,Ilanga group,
Ae40,Dzem,xd161,njye1238,Njyem,Atlantic-Congo,EA015,6,Clans,1910,,
Ae42,Ngumba,xd163,kwas1243,Kwasio,Atlantic-Congo,EA015,6,Clans,1900,,
Ae43,Sanga,xd164,bomw1238,Bomwali,Atlantic-Congo,EA015,6,Clans,1900,,
Ae47,Puku,xd168,bata1285,Batanga,Atlantic-Congo,EA015,6,Clans,1900,,
Ae48,Bafia,xd169,bafi1243,Bafia,Atlantic-Congo,EA015,6,Clans,1930,,
Ae51,Banen,xd173,tune1261,Tunen,Atlantic-Congo,EA015,6,Clans,1940,Ndiki subtribe,
Ae53,Koko,xd175,bako1249,Bakoko,Atlantic-Congo,EA015,6,Clans,1920,,
Ae59,Widikum,xd181,meta1238,Meta',Atlantic-Congo,EA015,6,Clans,1950,with special reference to the Ngie subtribe,
Ae7,Baboa,xd183,bwaa1238,Bwa,Atlantic-Congo,EA015,6,Clans,1910,,
Af11,Toma,xd188,toma1245,Toma,Mande,EA015,6,Clans,1920,,
Af16,Banyang,xd193,keny1279,Kenyang,Atlantic-Congo,EA015,6,Clans,1910,,
Af46,Bakwe,xd226,bakw1243,Bakwé,Atlantic-Congo,EA015,6,Clans,1900,,
Af47,Krahn,xd227,west2488,Western Krahn,Atlantic-Congo,EA015,6,Clans,1940,,
Af49,Sapo,xd229,sapo1251,Sapo,Atlantic-Congo,EA015,6,Clans,1940,,
Af52,Guro,xd233,guro1248,Guro,Mande,EA015,6,Clans,1920,,
Af53,Tura,xd234,tour1242,Toura (Côte d'Ivoire),Mande,EA015,6,Clans,1950,,
